event_id,timestamp,repo_type,module_name,change_type,component_type,function_category,lines_changed,files_changed,dependency_depth,shared_component,historical_failure_count,historical_change_frequency,days_since_last_failure,test_coverage_level,tests_impacted,failure_occurred,failure_severity
EVT-497419B2,2024-04-24T09:11:03Z,monolith,SharedLibrary,API_CHANGE,API,misc,468,8,3,False,12,11,283,medium,8,1,medium
EVT-0C007FE4,2024-04-25T17:41:58Z,microservices,DataExporter,UI_CHANGE,UI,profile,158,3,2,False,12,9,66,high,27,0,none
EVT-68713B13,2024-04-25T09:56:23Z,microservices,AccountSettings,API_CHANGE,API,profile,14,1,7,False,12,10,10,medium,98,1,low
EVT-DD6C5578,2024-04-25T15:50:23Z,microservices,InsightsProcessor,API_CHANGE,API,analytics,18,1,1,False,12,11,310,high,76,0,none
EVT-B6DA7AAF,2024-04-25T07:44:53Z,microservices,AuthService,API_CHANGE,API,auth,20,1,6,True,12,5,37,medium,36,0,none
EVT-E7E7B085,2024-04-25T05:56:08Z,microservices,BaseController,CONFIG_CHANGE,SERVICE,misc,24,1,1,False,12,11,96,medium,29,0,none
EVT-001CA967,2024-04-25T08:01:31Z,microservices,AuthService,SERVICE_LOGIC_CHANGE,API,auth,40,2,3,False,371,5,252,high,30,0,none
EVT-EE084867,2024-04-25T01:45:10Z,monolith,UserAuthenticator,SERVICE_LOGIC_CHANGE,SERVICE,auth,20,1,8,True,12,4,74,high,127,0,none
EVT-6907C0A4,2024-04-26T10:54:39Z,monolith,CoreModule,UI_CHANGE,UI,misc,59,1,6,True,12,11,138,medium,58,0,none
EVT-300CA4DD,2024-04-26T06:57:34Z,monolith,BillingService,SERVICE_LOGIC_CHANGE,SERVICE,payment,292,5,3,True,12,6,279,low,12,1,medium
EVT-4AC15C93,2024-04-26T21:20:53Z,monolith,AvatarHandler,API_CHANGE,API,profile,46,3,3,False,372,9,236,medium,95,0,none
EVT-37637AE7,2024-04-26T08:56:21Z,microservices,NotificationPrefs,UI_CHANGE,UI,profile,82,2,2,True,12,5,133,high,33,1,low
EVT-F9F2A21E,2024-04-26T10:18:01Z,monolith,PrivacyController,API_CHANGE,API,profile,28,1,4,True,12,8,5,medium,28,0,none
EVT-76A317CF,2024-04-26T18:19:25Z,microservices,AnalyticsEngine,SERVICE_LOGIC_CHANGE,API,analytics,59,1,0,False,373,12,46,low,14,1,low
EVT-A9C28AA5,2024-04-26T17:10:07Z,monolith,SharedLibrary,SERVICE_LOGIC_CHANGE,API,misc,66,2,3,True,13,9,124,medium,17,1,medium
EVT-9D0E37D1,2024-04-27T04:46:37Z,monolith,CacheManager,UI_CHANGE,UI,search,215,3,3,False,376,7,180,high,189,0,none
EVT-768521D3,2024-04-27T14:23:40Z,monolith,InsightsProcessor,UI_CHANGE,UI,analytics,96,1,3,False,378,7,29,medium,139,0,none
EVT-FE857A17,2024-04-27T04:42:57Z,monolith,AuditLogger,API_CHANGE,API,admin,35,2,1,False,376,6,75,medium,32,1,medium
EVT-BAB7E6DB,2024-04-27T00:20:58Z,monolith,AnalyticsEngine,UI_CHANGE,UI,analytics,18,1,3,False,379,4,211,medium,15,0,none
EVT-69149F45,2024-04-27T09:04:18Z,microservices,LoginHandler,SERVICE_LOGIC_CHANGE,SERVICE,auth,79,1,2,False,378,5,301,low,0,0,none
EVT-B3CB435A,2024-04-27T08:49:53Z,microservices,QueryOptimizer,API_CHANGE,API,search,1657,72,1,False,378,6,246,low,7,0,none
EVT-F4D803DA,2024-04-27T14:51:41Z,microservices,LoginHandler,UI_CHANGE,UI,auth,47,1,0,True,13,6,329,medium,42,0,none
EVT-EEF68C15,2024-04-28T09:48:21Z,microservices,UserPreferences,API_CHANGE,API,profile,50,1,1,True,13,11,104,low,47,0,none
EVT-E87591F0,2024-04-28T01:48:12Z,monolith,AdminConsole,API_CHANGE,API,admin,40,1,4,False,13,4,315,medium,85,0,none
EVT-37EB6FDD,2024-04-28T21:03:28Z,monolith,MaintenanceHandler,API_CHANGE,API,admin,154,6,6,False,13,6,344,high,172,0,none
EVT-70ECF785,2024-04-28T11:37:08Z,microservices,DataExporter,UI_CHANGE,UI,profile,105,2,3,False,13,5,41,medium,118,0,none
EVT-08E125F5,2024-04-28T16:47:04Z,microservices,FeatureFlagService,API_CHANGE,API,admin,91,1,1,False,13,11,293,high,171,0,none
EVT-890AE5C6,2024-04-28T21:10:08Z,monolith,PayoutController,API_CHANGE,API,payment,56,2,2,True,13,8,32,medium,39,1,medium
EVT-09A44C1C,2024-04-28T08:23:13Z,microservices,QueryOptimizer,SERVICE_LOGIC_CHANGE,SERVICE,search,87,1,3,False,13,7,189,low,41,0,none
EVT-6BA76E1D,2024-04-29T15:27:19Z,monolith,GenericHandler,API_CHANGE,API,misc,53,1,3,False,13,9,310,medium,23,1,low
EVT-C64013EA,2024-04-29T12:33:08Z,monolith,SupportService,API_CHANGE,API,misc,39,1,5,True,13,7,176,high,116,0,none
EVT-E1D620A8,2024-04-29T23:33:53Z,microservices,InvoiceGenerator,SERVICE_LOGIC_CHANGE,SERVICE,payment,1681,24,2,False,385,11,142,high,53,0,none
EVT-9C17F642,2024-04-29T11:39:02Z,microservices,DashboardService,API_CHANGE,API,analytics,91,1,3,False,13,4,65,medium,38,0,none
EVT-548C5D59,2024-04-29T18:42:38Z,microservices,TokenManager,SERVICE_LOGIC_CHANGE,API,auth,22,1,5,True,13,8,339,medium,15,1,medium
EVT-BCD6313C,2024-04-29T23:49:18Z,monolith,AutocompleteHandler,UI_CHANGE,UI,search,457,14,6,True,13,6,13,high,58,1,low
EVT-85851EF1,2024-04-30T09:05:40Z,monolith,RankingAlgorithm,SERVICE_LOGIC_CHANGE,API,search,52,3,1,False,13,11,31,high,25,0,none
EVT-78080F58,2024-04-30T22:06:42Z,monolith,SearchEngine,SERVICE_LOGIC_CHANGE,API,search,50,1,1,False,13,12,179,high,186,0,none
EVT-F4910DA6,2024-04-30T15:52:45Z,microservices,LoginHandler,SERVICE_LOGIC_CHANGE,API,auth,91,2,2,False,13,4,220,low,18,1,medium
EVT-028E01DA,2024-04-30T16:43:22Z,monolith,TrendAnalyzer,SERVICE_LOGIC_CHANGE,API,analytics,37,1,2,False,13,9,48,high,227,0,none
EVT-3E4139D2,2024-04-30T02:37:28Z,monolith,LoginHandler,CONFIG_CHANGE,API,auth,313,6,3,True,13,7,294,medium,17,1,medium
EVT-8EBA8A41,2024-04-30T11:59:20Z,monolith,UserPreferences,UI_CHANGE,UI,profile,198,3,4,False,13,9,307,medium,13,0,none
EVT-594DEB0F,2024-04-30T22:08:15Z,monolith,CredentialStore,CONFIG_CHANGE,API,auth,31,1,4,False,13,9,205,low,0,0,none
EVT-A0773BDE,2024-05-01T00:06:56Z,microservices,MetricsCollector,API_CHANGE,API,analytics,59,1,2,True,13,8,332,medium,83,0,none
EVT-FC938CB6,2024-05-01T13:57:23Z,microservices,RoleController,API_CHANGE,API,admin,419,11,2,False,389,10,20,medium,33,0,none
EVT-ADF8A666,2024-05-01T21:12:25Z,monolith,UserAuthenticator,API_CHANGE,API,auth,80,2,2,False,386,8,217,medium,33,1,low
EVT-526E6C69,2024-05-01T21:30:50Z,monolith,WalletService,SERVICE_LOGIC_CHANGE,SERVICE,payment,128,2,10,False,13,4,84,medium,113,0,none
EVT-78DF7962,2024-05-01T08:37:53Z,microservices,ProfileValidator,CONFIG_CHANGE,SERVICE,profile,168,2,3,True,13,12,83,high,146,1,medium
EVT-838B4F27,2024-05-01T18:04:01Z,microservices,InsightsProcessor,UI_CHANGE,UI,analytics,8,1,0,True,13,11,17,high,70,0,none
EVT-15D46A8C,2024-05-01T01:33:16Z,microservices,AutocompleteHandler,API_CHANGE,API,search,83,3,6,False,13,5,160,low,15,0,none
EVT-00EF2C63,2024-05-02T18:52:30Z,microservices,AutocompleteHandler,UI_CHANGE,UI,search,65,1,2,True,13,11,310,high,49,0,none
EVT-D412B1C1,2024-05-02T15:37:00Z,microservices,BaseController,API_CHANGE,API,misc,452,22,2,True,13,8,248,medium,5,0,none
EVT-E991D718,2024-05-02T22:29:29Z,monolith,CommonUtils,UI_CHANGE,UI,misc,51,1,3,False,13,11,277,low,5,0,none
EVT-8A07164D,2024-05-02T06:43:55Z,microservices,UtilityService,SERVICE_LOGIC_CHANGE,API,misc,10,1,0,False,13,11,216,low,15,0,none
EVT-8C97C325,2024-05-02T12:51:37Z,microservices,FilterService,UI_CHANGE,UI,search,47,1,2,False,13,6,321,low,10,0,none
EVT-4457577B,2024-05-02T10:27:47Z,monolith,AnalyticsEngine,API_CHANGE,API,analytics,95,4,6,False,13,8,141,medium,50,0,none
EVT-FBB2780B,2024-05-02T07:15:48Z,monolith,SharedLibrary,UI_CHANGE,UI,misc,43,1,6,True,13,9,76,medium,16,0,none
EVT-A8A38599,2024-05-03T16:52:08Z,monolith,PermissionValidator,API_CHANGE,API,auth,17,1,6,True,13,8,122,low,34,0,none
EVT-81417F2C,2024-05-03T19:56:45Z,monolith,AvatarHandler,SERVICE_LOGIC_CHANGE,SERVICE,profile,79,2,2,True,13,8,132,medium,27,0,none
EVT-B8F9969E,2024-05-03T15:32:04Z,monolith,SystemMonitor,API_CHANGE,API,admin,463,7,2,True,13,12,237,medium,27,1,medium
EVT-D31E42D3,2024-05-03T08:09:54Z,microservices,EventTracker,API_CHANGE,API,analytics,15,1,1,False,13,4,51,medium,10,1,medium
EVT-E67D7E8B,2024-05-03T05:57:53Z,monolith,CredentialStore,UI_CHANGE,UI,auth,32,1,5,False,13,6,62,high,49,0,none
EVT-CA2ADC3B,2024-05-03T14:02:59Z,microservices,DataAggregator,SERVICE_LOGIC_CHANGE,API,analytics,87,3,2,False,13,8,23,medium,52,0,none
EVT-3E0B28A0,2024-05-03T06:23:40Z,microservices,IndexManager,API_CHANGE,API,search,73,3,1,False,13,7,253,medium,23,0,none
EVT-2371747E,2024-05-04T17:42:02Z,monolith,LoginHandler,CONFIG_CHANGE,SERVICE,auth,53,1,4,True,13,7,363,high,193,0,none
EVT-F6F49C1D,2024-05-04T04:39:06Z,monolith,TrendAnalyzer,SERVICE_LOGIC_CHANGE,SERVICE,analytics,9,1,3,True,399,9,87,low,33,0,none
EVT-7FAB8C8D,2024-05-04T23:07:20Z,monolith,SharedLibrary,SERVICE_LOGIC_CHANGE,SERVICE,misc,89,1,2,True,13,10,244,medium,12,1,low
EVT-7404AC27,2024-05-04T02:15:14Z,microservices,OAuthProvider,UI_CHANGE,UI,auth,92,1,1,False,13,7,213,medium,20,0,none
EVT-2B803F9F,2024-05-04T19:46:03Z,microservices,SharedLibrary,UI_CHANGE,UI,misc,32,1,1,False,13,4,42,low,9,0,none
EVT-A8E14D30,2024-05-04T18:49:36Z,microservices,ReportGenerator,SERVICE_LOGIC_CHANGE,SERVICE,analytics,41,2,1,True,13,11,219,medium,23,0,none
EVT-67ED2430,2024-05-04T03:17:33Z,microservices,TransactionProcessor,UI_CHANGE,UI,payment,22,1,1,False,13,10,71,medium,21,0,none
EVT-78E9A596,2024-05-05T22:33:22Z,monolith,CoreModule,SERVICE_LOGIC_CHANGE,API,misc,62,1,4,True,13,11,185,medium,243,0,none
EVT-EDB2CDAE,2024-05-05T09:38:16Z,microservices,AuditLogger,API_CHANGE,API,admin,27,1,2,False,401,12,227,high,39,1,medium
EVT-AE33BC96,2024-05-05T17:08:29Z,monolith,OAuthProvider,API_CHANGE,API,auth,24,1,4,True,13,8,270,low,7,0,none
EVT-B9BBCC72,2024-05-05T01:35:47Z,microservices,RoleController,SERVICE_LOGIC_CHANGE,API,admin,62,3,0,False,13,12,32,low,35,1,low
EVT-B50BEA44,2024-05-05T01:14:57Z,microservices,DashboardService,SERVICE_LOGIC_CHANGE,SERVICE,analytics,353,19,3,False,406,10,134,low,3,1,medium
EVT-04FEE999,2024-05-05T00:24:48Z,monolith,GenericHandler,API_CHANGE,API,misc,218,7,5,False,13,7,92,medium,35,1,medium
EVT-2E031DDF,2024-05-05T05:10:23Z,microservices,SharedLibrary,SERVICE_LOGIC_CHANGE,SERVICE,misc,535,9,2,False,405,11,45,high,27,0,none
EVT-AB7BA730,2024-05-06T10:45:08Z,monolith,PaymentGateway,API_CHANGE,API,payment,499,8,6,True,13,9,295,high,389,0,none
EVT-E7BC6E6D,2024-05-06T21:56:34Z,monolith,CommonUtils,API_CHANGE,API,misc,52,1,8,True,13,10,71,low,6,1,low
EVT-C0E85572,2024-05-06T02:05:32Z,microservices,NotificationPrefs,API_CHANGE,API,profile,225,4,4,False,13,10,352,high,44,0,none
EVT-8B4EB671,2024-05-06T02:51:02Z,monolith,PayoutController,UI_CHANGE,UI,payment,9,1,4,True,13,12,142,high,168,0,none
EVT-46139666,2024-05-06T10:52:49Z,monolith,GenericHandler,SERVICE_LOGIC_CHANGE,SERVICE,misc,330,7,3,True,13,6,343,high,30,0,none
EVT-610C88D7,2024-05-06T05:04:53Z,microservices,PermissionValidator,SERVICE_LOGIC_CHANGE,API,auth,243,4,2,False,13,6,289,medium,51,0,none
EVT-E032B0E4,2024-05-07T00:06:30Z,microservices,AdminConsole,UI_CHANGE,UI,admin,85,1,4,False,13,12,177,low,0,0,none
EVT-2DCE379D,2024-05-07T18:24:01Z,monolith,SupportService,API_CHANGE,API,misc,8,1,4,True,13,10,364,low,4,0,none
EVT-7312BB8B,2024-05-07T17:44:25Z,microservices,BaseController,SERVICE_LOGIC_CHANGE,API,misc,46,1,1,False,13,6,137,medium,12,0,none
EVT-F87E02A2,2024-05-07T09:46:54Z,microservices,RoleController,API_CHANGE,API,admin,35,1,2,False,13,5,326,low,44,0,none
EVT-B3664021,2024-05-07T00:18:47Z,monolith,SearchEngine,UI_CHANGE,UI,search,84,1,4,False,13,5,51,low,6,0,none
EVT-823373A3,2024-05-07T05:04:01Z,microservices,CoreModule,API_CHANGE,API,misc,335,7,1,False,13,9,210,medium,8,0,none
EVT-3BE16B1C,2024-05-07T10:54:48Z,microservices,NotificationPrefs,SERVICE_LOGIC_CHANGE,API,profile,64,1,3,True,13,8,189,medium,21,0,none
EVT-1C4F50FC,2024-05-08T06:50:42Z,microservices,OAuthProvider,UI_CHANGE,UI,auth,72,1,2,False,13,8,277,medium,38,0,none
EVT-514A06D9,2024-05-08T18:41:18Z,monolith,InvoiceGenerator,UI_CHANGE,UI,payment,60,1,1,True,13,9,252,high,187,0,none
EVT-9FFA4284,2024-05-08T10:20:58Z,microservices,SharedLibrary,UI_CHANGE,UI,misc,12,1,3,True,13,7,155,medium,248,1,low
EVT-D3B77530,2024-05-08T01:32:58Z,microservices,SearchEngine,API_CHANGE,API,search,446,11,1,False,410,12,68,low,10,0,none
EVT-35E96413,2024-05-08T09:42:06Z,microservices,BaseController,API_CHANGE,API,misc,131,5,5,False,409,11,22,low,13,1,low
EVT-C51D88D0,2024-05-08T06:01:19Z,microservices,FacetProcessor,CONFIG_CHANGE,SERVICE,search,33,1,0,True,13,10,253,medium,62,1,medium
EVT-6021C33D,2024-05-08T20:01:39Z,microservices,CacheManager,SERVICE_LOGIC_CHANGE,API,search,98,2,7,False,413,5,163,high,121,0,none
EVT-D1053754,2024-05-09T08:01:19Z,microservices,PermissionValidator,UI_CHANGE,UI,auth,72,1,3,False,412,11,127,high,63,0,none
EVT-D3B4A53D,2024-05-09T22:27:21Z,microservices,NotificationPrefs,API_CHANGE,API,profile,78,2,0,True,13,7,268,medium,24,1,low
EVT-711983E1,2024-05-09T11:53:05Z,microservices,CacheManager,SERVICE_LOGIC_CHANGE,SERVICE,search,12,1,0,False,412,6,236,medium,137,0,none
EVT-4BD40F3B,2024-05-09T06:30:39Z,microservices,TransactionProcessor,SERVICE_LOGIC_CHANGE,API,payment,78,2,1,True,13,4,334,low,11,1,medium
EVT-8F21A6B3,2024-05-09T07:23:19Z,monolith,AvatarHandler,UI_CHANGE,UI,profile,39,1,9,True,13,12,243,low,1,1,low
EVT-DF75A887,2024-05-09T15:07:30Z,monolith,CacheManager,UI_CHANGE,UI,search,217,3,5,False,13,12,86,medium,10,0,none
EVT-3F439DC2,2024-05-09T07:04:36Z,microservices,InsightsProcessor,SERVICE_LOGIC_CHANGE,SERVICE,analytics,52,1,4,True,13,7,124,medium,182,0,none
EVT-09EF73CC,2024-05-10T22:44:32Z,microservices,SystemMonitor,API_CHANGE,API,admin,82,2,2,False,13,6,197,low,40,0,none
EVT-9A9FD3C7,2024-05-10T16:03:54Z,monolith,OAuthProvider,CONFIG_CHANGE,SERVICE,auth,136,2,1,False,13,9,218,medium,20,0,none
EVT-93987BCD,2024-05-10T21:01:07Z,monolith,TokenManager,CONFIG_CHANGE,SERVICE,auth,1081,15,2,True,13,10,228,low,10,0,none
EVT-64D9B0F6,2024-05-10T04:13:06Z,microservices,RankingAlgorithm,SERVICE_LOGIC_CHANGE,API,search,35,1,0,False,415,6,44,low,8,1,medium
EVT-89E1E8BC,2024-05-10T01:38:42Z,monolith,AuthService,SERVICE_LOGIC_CHANGE,API,auth,12,1,6,False,13,4,285,high,32,1,medium
EVT-5E7EFFC1,2024-05-10T05:46:44Z,microservices,UserPreferences,API_CHANGE,API,profile,29,1,3,True,419,4,312,high,124,0,none
EVT-4C6C7B76,2024-05-10T17:40:49Z,monolith,ProfileValidator,API_CHANGE,API,profile,69,1,3,False,13,12,52,low,4,0,none
EVT-137873B4,2024-05-11T09:40:14Z,microservices,SystemMonitor,API_CHANGE,API,admin,429,7,2,True,13,9,159,low,13,0,none
EVT-6F4D450C,2024-05-11T10:09:04Z,microservices,AvatarHandler,SERVICE_LOGIC_CHANGE,SERVICE,profile,27,1,2,True,417,10,107,low,0,0,none
EVT-986F2011,2024-05-11T21:03:57Z,monolith,SearchEngine,API_CHANGE,API,search,487,6,2,False,14,12,171,low,4,0,none
EVT-7FEFD928,2024-05-11T07:06:06Z,microservices,SessionController,SERVICE_LOGIC_CHANGE,SERVICE,auth,54,1,0,False,14,7,142,medium,176,0,none
EVT-E9F26AA1,2024-05-11T02:37:43Z,monolith,SubscriptionManager,API_CHANGE,API,payment,23,1,5,False,14,10,201,high,49,0,none
EVT-58DE6706,2024-05-11T07:00:35Z,monolith,GenericHandler,UI_CHANGE,UI,misc,40,1,2,False,419,10,288,medium,31,0,none
EVT-E55219B9,2024-05-11T02:21:47Z,monolith,SharedLibrary,CONFIG_CHANGE,API,misc,294,5,3,True,14,10,164,low,30,1,medium
EVT-907C82B9,2024-05-12T15:30:12Z,monolith,ReportGenerator,UI_CHANGE,UI,analytics,484,6,3,False,14,6,340,low,23,0,none
EVT-59F19E5A,2024-05-12T04:46:32Z,microservices,UtilityService,SERVICE_LOGIC_CHANGE,API,misc,182,4,6,False,14,10,341,medium,42,0,none
EVT-A5F27CA8,2024-05-12T09:06:06Z,monolith,PayoutController,UI_CHANGE,UI,payment,29,1,3,True,14,10,365,medium,120,0,none
EVT-C817A026,2024-05-12T05:38:42Z,monolith,CommonUtils,API_CHANGE,API,misc,91,2,4,False,14,11,340,low,10,0,none
EVT-98AB9BE1,2024-05-12T07:46:54Z,monolith,QueryOptimizer,CONFIG_CHANGE,API,search,66,1,2,False,14,9,334,medium,245,0,none
EVT-C7FC6286,2024-05-12T15:01:52Z,microservices,PayoutController,API_CHANGE,API,payment,624,18,2,True,14,10,250,medium,13,1,medium
EVT-C0DFA5AB,2024-05-13T11:37:31Z,microservices,CoreModule,UI_CHANGE,UI,misc,375,10,1,True,14,8,348,medium,35,0,none
EVT-0D1F3FD7,2024-05-13T03:34:36Z,monolith,RefundHandler,SERVICE_LOGIC_CHANGE,API,payment,10,1,3,True,14,4,139,medium,14,0,none
EVT-26006F0D,2024-05-13T19:08:32Z,monolith,TokenManager,SERVICE_LOGIC_CHANGE,SERVICE,auth,348,4,1,True,14,4,20,low,11,1,medium
EVT-1D5BCEDD,2024-05-13T03:33:16Z,microservices,UserAuthenticator,SERVICE_LOGIC_CHANGE,SERVICE,auth,8,1,2,True,425,8,359,low,3,1,medium
EVT-09CAE433,2024-05-13T12:37:33Z,microservices,SubscriptionManager,API_CHANGE,API,payment,87,1,3,True,423,4,18,high,66,0,none
EVT-8174617C,2024-05-13T05:59:00Z,monolith,QueryOptimizer,SERVICE_LOGIC_CHANGE,API,search,416,5,6,False,14,10,240,low,10,1,low
EVT-FF697E4B,2024-05-13T18:09:50Z,monolith,SubscriptionManager,API_CHANGE,API,payment,85,1,6,True,14,7,139,high,33,0,none
EVT-80826945,2024-05-14T01:22:23Z,monolith,AdminConsole,API_CHANGE,API,admin,1516,21,3,True,14,4,140,high,53,0,none
EVT-72123DD6,2024-05-14T20:29:45Z,microservices,TransactionProcessor,API_CHANGE,API,payment,18,1,1,True,14,7,286,low,8,0,none
EVT-54EEEF36,2024-05-14T09:37:55Z,monolith,SupportService,UI_CHANGE,UI,misc,71,1,2,True,14,11,87,high,69,0,none
EVT-E5D38453,2024-05-14T10:19:08Z,monolith,CommonUtils,API_CHANGE,API,misc,452,6,2,True,14,4,119,medium,36,0,none
EVT-E058C59D,2024-05-14T11:46:41Z,monolith,SharedLibrary,API_CHANGE,API,misc,78,2,6,True,14,11,78,medium,192,0,none
EVT-F7C4E97D,2024-05-14T06:43:23Z,microservices,InvoiceGenerator,API_CHANGE,API,payment,19,1,4,True,14,8,225,high,73,0,none
EVT-BE605C37,2024-05-14T19:01:44Z,microservices,AutocompleteHandler,SERVICE_LOGIC_CHANGE,SERVICE,search,37,1,2,False,14,9,150,high,156,0,none
EVT-7EC86721,2024-05-15T17:41:58Z,monolith,TransactionProcessor,SERVICE_LOGIC_CHANGE,SERVICE,payment,94,1,2,True,14,6,333,medium,32,1,high
EVT-3AAD727E,2024-05-15T03:17:12Z,monolith,FilterService,SERVICE_LOGIC_CHANGE,SERVICE,search,336,4,10,False,14,12,311,low,2,0,none
EVT-76136498,2024-05-15T20:25:22Z,microservices,CommonUtils,API_CHANGE,API,misc,75,1,0,True,14,4,131,low,12,0,none
EVT-07A742FA,2024-05-15T16:56:31Z,microservices,TrendAnalyzer,CONFIG_CHANGE,SERVICE,analytics,90,2,2,True,14,6,298,low,14,1,medium
EVT-94FCAF75,2024-05-15T23:40:54Z,monolith,SessionController,UI_CHANGE,UI,auth,39,1,9,True,14,6,179,medium,22,0,none
EVT-A3016953,2024-05-15T14:14:04Z,microservices,FeatureFlagService,UI_CHANGE,UI,admin,42,1,1,False,14,7,191,low,1,0,none
EVT-E241A49B,2024-05-15T03:32:14Z,monolith,UserPreferences,API_CHANGE,API,profile,35,1,6,False,436,4,150,medium,52,0,none
EVT-F3A47255,2024-05-16T16:08:35Z,monolith,MaintenanceHandler,UI_CHANGE,UI,admin,51,1,4,True,14,7,120,low,5,0,none
EVT-04470222,2024-05-16T03:46:27Z,microservices,HelperFunctions,SERVICE_LOGIC_CHANGE,SERVICE,misc,98,1,4,False,14,4,169,medium,31,0,none
EVT-2C7659EA,2024-05-16T06:40:05Z,monolith,MetricsCollector,SERVICE_LOGIC_CHANGE,API,analytics,284,5,5,False,437,4,247,medium,139,0,none
EVT-9DE8CBB5,2024-05-16T02:09:10Z,microservices,BaseController,CONFIG_CHANGE,SERVICE,misc,11,1,0,False,14,6,65,medium,147,0,none
EVT-FFAE0EE1,2024-05-16T03:19:58Z,microservices,PayoutController,CONFIG_CHANGE,API,payment,185,3,0,True,14,11,276,low,25,1,medium
EVT-5D5CC60C,2024-05-16T17:44:23Z,monolith,UserPreferences,UI_CHANGE,UI,profile,70,2,1,False,14,11,327,low,7,0,none
EVT-F067B0A9,2024-05-16T23:46:02Z,monolith,SupportService,CONFIG_CHANGE,API,misc,41,1,5,True,14,10,96,medium,76,0,none
EVT-B8325059,2024-05-17T02:38:05Z,microservices,DataAggregator,SERVICE_LOGIC_CHANGE,API,analytics,92,1,2,True,14,11,149,low,5,0,none
EVT-F152727D,2024-05-17T20:10:57Z,microservices,DataExporter,UI_CHANGE,UI,profile,97,1,0,False,14,9,355,medium,12,0,none
EVT-D7D6BD86,2024-05-17T19:26:48Z,microservices,UtilityService,API_CHANGE,API,misc,20,1,3,True,14,10,117,medium,100,0,none
EVT-1E1D3B58,2024-05-17T14:27:48Z,microservices,WalletService,API_CHANGE,API,payment,208,6,4,False,14,10,239,high,56,1,medium
EVT-99C4CFA4,2024-05-17T17:49:47Z,monolith,FeatureFlagService,SERVICE_LOGIC_CHANGE,API,admin,293,3,3,False,14,8,63,medium,17,0,none
EVT-9E3331A0,2024-05-17T21:31:12Z,monolith,CacheManager,UI_CHANGE,UI,search,77,1,2,False,14,7,295,medium,44,0,none
EVT-B8A3A28F,2024-05-17T03:03:41Z,monolith,AccountSettings,API_CHANGE,API,profile,597,12,3,True,14,4,176,high,140,0,none
EVT-5852F17B,2024-05-18T19:44:10Z,monolith,UserAuthenticator,API_CHANGE,API,auth,28,1,5,False,14,10,144,low,10,0,none
EVT-54F199DD,2024-05-18T10:57:00Z,monolith,CredentialStore,SERVICE_LOGIC_CHANGE,SERVICE,auth,79,1,2,False,14,9,1,low,0,0,none
EVT-9E89B138,2024-05-18T12:06:17Z,monolith,RefundHandler,SERVICE_LOGIC_CHANGE,SERVICE,payment,14,1,4,True,444,11,250,low,14,0,none
EVT-3C0D8D32,2024-05-18T01:54:31Z,microservices,PayoutController,API_CHANGE,API,payment,36,1,3,True,442,6,216,medium,246,0,none
EVT-6D069737,2024-05-18T05:16:56Z,monolith,AnalyticsEngine,UI_CHANGE,UI,analytics,7,1,2,False,14,4,260,high,44,0,none
EVT-1D195BDB,2024-05-18T06:11:18Z,monolith,LoginHandler,UI_CHANGE,UI,auth,45,1,6,True,14,9,60,high,31,1,low
EVT-976659FE,2024-05-18T20:33:11Z,microservices,TransactionProcessor,API_CHANGE,API,payment,407,11,1,True,14,9,290,high,26,0,none
EVT-9210D94D,2024-05-19T08:03:53Z,microservices,SharedLibrary,API_CHANGE,API,misc,16,1,3,True,444,4,224,high,60,0,none
EVT-596E9A7B,2024-05-19T19:33:51Z,monolith,EventTracker,API_CHANGE,API,analytics,8,1,4,False,14,7,316,high,26,0,none
EVT-9D65443D,2024-05-19T06:52:50Z,microservices,GenericHandler,SERVICE_LOGIC_CHANGE,SERVICE,misc,376,5,3,True,14,8,169,medium,6,0,none
EVT-F0C85DA3,2024-05-19T18:32:50Z,microservices,DataExporter,CONFIG_CHANGE,SERVICE,profile,39,1,2,True,14,12,172,medium,11,0,none
EVT-30D68549,2024-05-19T11:56:03Z,microservices,AuthService,UI_CHANGE,UI,auth,113,3,2,True,14,9,356,low,13,0,none
EVT-147CFFA0,2024-05-19T22:21:50Z,monolith,AnalyticsEngine,CONFIG_CHANGE,SERVICE,analytics,53,1,1,True,14,4,16,high,27,0,none
EVT-E9AC051B,2024-05-20T15:21:17Z,monolith,SharedLibrary,SERVICE_LOGIC_CHANGE,SERVICE,misc,14,1,5,True,14,12,7,low,14,0,none
EVT-6B4EDF10,2024-05-20T00:53:34Z,monolith,RoleController,API_CHANGE,API,admin,82,1,6,False,14,8,277,medium,15,0,none
EVT-97863C9E,2024-05-20T23:14:22Z,monolith,TrendAnalyzer,SERVICE_LOGIC_CHANGE,API,analytics,9,1,4,False,14,5,2,medium,101,0,none
EVT-79122F70,2024-05-20T21:40:11Z,microservices,AuditLogger,SERVICE_LOGIC_CHANGE,SERVICE,admin,65,1,2,False,14,9,297,high,195,0,none
EVT-43BFD8C7,2024-05-20T09:33:49Z,monolith,UtilityService,API_CHANGE,API,misc,381,8,1,False,14,7,252,low,13,0,none
EVT-93F95BB7,2024-05-20T09:44:49Z,monolith,TransactionProcessor,CONFIG_CHANGE,SERVICE,payment,103,1,3,True,452,10,74,medium,35,0,none
EVT-27A43B6F,2024-05-20T01:09:04Z,microservices,InvoiceGenerator,SERVICE_LOGIC_CHANGE,API,payment,401,5,3,True,14,11,242,low,8,0,none
